Order_ID,Order_Date,Order_Priority,Customer_ID,Product_Category,Product_Name,City,Ship_Mode,Ship_Date,Discount,Unit_Price,Quantity_ordered_new,Product_Base_Margin,Shipping_Cost,Sales,Profit
22755,30-03-2010,Medium,1314,Technology,Accessory6,Los Angeles,Regular Air,01-04-2010,0.06,55.99,5,0.8,5,236.88,-275.253
27013,05-07-2010,Low,1314,Office Supplies,Carina Double Wide Media Storage Towers in Natural & Black,Los Angeles,Regular Air,09-07-2010,0.05,80.98,34,0.81,35,2710.47,-746.44
27013,05-07-2010,Low,1314,Office Supplies,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Los Angeles,Regular Air,05-07-2010,0.05,279.48,31,0.8,35,8354.73,-274.95
32641,21-03-2011,High,1314,Office Supplies,GBC Standard Plastic Binding Systems Combs,Los Angeles,Regular Air,22-03-2011,0.05,8.85,18,0.36,5.6,167.53,-9.568
18598,06-08-2011,Critical,1314,Office Supplies,"GBC White Gloss Covers, Plain Front",Los Angeles,Express Air,09-08-2011,0.1,14.48,43,0.38,6.46,626.46,28.5515
18598,06-08-2011,Critical,1314,Furniture,Luxo Professional Combination Clamp-On Lamps,Los Angeles,Regular Air,08-08-2011,0.03,102.3,83,0.59,21.26,8686.35,855.14
15303,13-09-2011,Critical,1314,Office Supplies,"Avery? Durable Plastic 1"" Binders",Los Angeles,Regular Air,14-09-2011,0.02,4.54,38,0.36,5.83,183,-74.405
15303,13-09-2011,Critical,1314,Technology,"Imation IBM Formatted Diskettes, 100/Pack",Los Angeles,Regular Air,15-09-2011,0.02,28.48,33,0.7,8.99,965.16,-108.14
37380,01-04-2012,Critical,1314,Furniture,SAFCO Optional Arm Kit for Workspace? Cribbage Stacking Chair,Los Angeles,Regular Air,02-04-2012,0.08,26.64,32,,5.3,813.66,90.04
37380,01-04-2012,Critical,1314,Office Supplies,Xerox 1896,Los Angeles,Regular Air,02-04-2012,0,9.99,53,0.4,4.78,571.93,74.73
37380,01-04-2012,Critical,1314,Office Supplies,"Acco Clips to Go? Binder Clips, 24 Clips in Two Sizes",Los Angeles,Regular Air,02-04-2012,0.07,3.55,47,0.38,1.43,169.19,27.37
49027,11-04-2012,High,1314,Furniture,"Executive Impressions 12"" Wall Clock",Los Angeles,Regular Air,12-04-2012,0.08,17.67,46,0.47,8.99,795.27,35.08
2311,01-05-2012,High,1314,Furniture,Eldon Executive Woodline II Cherry Finish Desk Accessories,Los Angeles,Regular Air,02-05-2012,0.01,40.89,49,0.57,18.98,2092.92,94.96
22755,30-03-2013,Medium,1314,Office Supplies,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Los Angeles,Regular Air,31-03-2013,0,4.91,35,0.36,5.68,187.84,-95.0475
42722,07-10-2013,Not Specified,1314,Office Supplies,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Los Angeles,Regular Air,08-10-2013,0,48.92,48,0.59,4.5,2404.51,286.98
42722,07-10-2013,Not Specified,1314,Furniture,"Eldon? Expressions? Wood Desk Accessories, Oak",Los Angeles,Regular Air,09-10-2013,0.07,7.38,4,0.56,5.21,39.8,15.97
88212,07-06-2010,Critical,1374,Office Supplies,Acco Smartsocket? Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Stockton,Regular Air,08-06-2010,0.06,44.01,1,0.59,3.5,46.94,-21.232
88217,07-06-2013,Critical,1374,Office Supplies,Eureka Disposable Bags for Sanitaire? Vibra Groomer I? Upright Vac,Stockton,Regular Air,09-06-2013,0.07,4.06,8,0.6,6.89,32.71,-92.168
88217,07-06-2013,Critical,1374,Office Supplies,Bagged Rubber Bands,Stockton,Regular Air,08-06-2013,0.1,1.26,4,0.81,0.7,5.18,-5.424
88726,25-01-2010,Critical,1389,Furniture,"Eldon Regeneration Recycled Desk Accessories, Smoke",Menlo Park,Regular Air,26-01-2010,0.06,1.74,1,0.53,4.08,2.77,-11.0732
88728,13-05-2010,High,1389,Office Supplies,Staples Metal Binder Clips,Menlo Park,Express Air,15-05-2010,0.08,2.62,12,0.39,0.8,31.55,21.7695
88729,03-06-2010,High,1389,Office Supplies,Avery 494,Menlo Park,Regular Air,05-06-2010,0.09,2.61,17,0.39,0.5,42.58,29.3802
88734,29-08-2011,Medium,1389,Furniture,"Global Leather Task Chair, Black",Menlo Park,Delivery Truck,31-08-2011,0,89.99,17,0.66,42,1625.11,-208.1716
88739,15-09-2012,Medium,1389,Technology,Canon PC1060 Personal Laser Copier,Menlo Park,Regular Air,17-09-2012,0.03,699.99,1,0.41,24.49,678.99,-2397.44
88742,02-02-2013,Low,1389,Furniture,"Executive Impressions 12"" Wall Clock",Menlo Park,Regular Air,06-02-2013,0.1,17.67,10,0.47,8.99,166.11,8.65
88731,16-11-2010,Critical,1390,Office Supplies,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Stockton,Regular Air,16-11-2010,0.1,8.17,19,0.38,1.69,145.36,100.2984
88731,16-11-2010,Critical,1390,Technology,T18,Stockton,Regular Air,18-11-2010,0.03,110.99,38,0.57,2.5,3616.52,2495.3988
88739,15-09-2012,Medium,1390,Furniture,Hon Non-Folding Utility Tables,Stockton,Delivery Truck,15-09-2012,0.09,159.31,10,0.55,60,1252.22,27.74
88727,24-04-2010,Not Specified,1391,Office Supplies,Newell 340,Sunnyvale,Express Air,24-04-2010,0,2.88,1,0.56,0.7,7.96,-0.11
88730,03-11-2010,Low,1391,Office Supplies,Recycled Eldon Regeneration Jumbo File,Sunnyvale,Regular Air,10-11-2010,0.07,12.28,33,0.57,6.13,389.59,15.236
88732,25-06-2011,Critical,1391,Office Supplies,Xerox 1949,Sunnyvale,Express Air,26-06-2011,0.06,4.98,12,0.36,4.72,66.29,-33.28
88735,26-09-2011,Low,1391,Office Supplies,Staples Battery-Operated Desktop Pencil Sharpener,Sunnyvale,Regular Air,26-09-2011,0.03,10.48,22,0.6,2.89,240.63,63.5
88737,20-02-2012,Critical,1391,Technology,TDK 4.7GB DVD+RW,Sunnyvale,Regular Air,22-02-2012,0.06,14.48,11,0.49,1.99,151.78,104.7282
88737,20-02-2012,Critical,1391,Furniture,Bretford ?Just In Time? Height-Adjustable Multi-Task Work Tables,Sunnyvale,Delivery Truck,21-02-2012,0.06,417.4,4,0.79,75.23,1321.81,-296.06
88744,06-10-2013,High,1391,Office Supplies,Xerox 1994,Sunnyvale,Regular Air,08-10-2013,0.07,6.48,2,0.37,5.74,16.24,-13.01
88732,25-06-2011,Critical,1392,Furniture,Bretford CR4500 Series Slim Rectangular Table,Temecula,Delivery Truck,28-06-2011,0.06,348.21,9,0.62,40.19,2463.01,1699.4769
88732,25-06-2011,Critical,1392,Technology,Accessory41,Temecula,Regular Air,26-06-2011,0.02,35.99,19,0.38,5.99,600.03,414.0207
88741,12-01-2013,High,1392,Office Supplies,Newell 336,Temecula,Regular Air,12-01-2013,0.07,4.28,3,0.56,0.94,12.3,0.4408
88743,11-06-2013,Critical,1393,Office Supplies,Avery Printable Repositionable Plastic Tabs,Thousand Oaks,Express Air,13-06-2013,0.02,8.6,9,0.38,6.19,87.79,-9.5588
87086,07-04-2010,Medium,1410,Technology,g520,Moreno Valley,Regular Air,08-04-2010,0,65.99,9,0.59,5.26,536.23,369.9987
87089,12-02-2011,Low,1410,Technology,Fellowes 17-key keypad for PS/2 interface,Moreno Valley,Regular Air,19-02-2011,0,30.73,5,0.75,4,159.26,-26.83
87090,06-09-2011,Not Specified,1410,Technology,US Robotics 56K V.92 External Faxmodem,Moreno Valley,Regular Air,08-09-2011,0.01,99.99,9,0.52,19.99,917.73,199.73
87091,31-12-2011,Not Specified,1410,Furniture,"Career Cubicle Clock, 8 1/4"", Black",Moreno Valley,Regular Air,31-12-2011,0.02,20.28,1,0.47,14.39,28.07,19.3683
87094,24-11-2012,High,1410,Office Supplies,Belkin F5C206VTEL 6 Outlet Surge,Moreno Valley,Regular Air,25-11-2012,0.06,22.98,42,0.55,4.5,983.69,576.114
87098,02-12-2013,Not Specified,1410,Furniture,Document Clip Frames,Moreno Valley,Regular Air,03-12-2013,0.04,8.34,1,0.43,0.96,8.49,-2.9568
87098,02-12-2013,Not Specified,1410,Technology,LX 677,Moreno Valley,Regular Air,02-12-2013,0.04,110.99,21,0.57,8.99,2038.88,1406.8272
87088,14-01-2011,High,1411,Office Supplies,"Tyvek ? Top-Opening Peel & Seel ? Envelopes, Gray",Morgan Hill,Regular Air,15-01-2011,0.03,35.94,3,0.4,6.66,109.26,75.3894
87091,31-12-2011,Not Specified,1411,Technology,i1000,Morgan Hill,Regular Air,02-01-2012,0,65.99,12,0.58,5.99,715.93,429.543
87092,09-01-2012,Medium,1411,Office Supplies,"Wilson Jones 1"" Hanging DublLock? Ring Binders",Morgan Hill,Regular Air,10-01-2012,0.09,5.28,11,0.37,2.99,54.2,-15.9712
87092,09-01-2012,Medium,1411,Office Supplies,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Morgan Hill,Regular Air,10-01-2012,0.03,4.2,13,0.36,2.26,55.18,10.488
87093,26-07-2012,Low,1411,Office Supplies,Belkin 6 Outlet Metallic Surge Strip,Morgan Hill,Regular Air,30-07-2012,0.08,10.89,1,0.59,4.5,12.02,-18.5
87093,26-07-2012,Low,1411,Office Supplies,Belkin F9M820V08 8 Outlet Surge,Morgan Hill,Regular Air,04-08-2012,0.04,42.98,15,0.56,4.62,645.28,445.2432
87097,30-09-2013,Medium,1411,Office Supplies,Trimflex? Flexible Post Binders,Morgan Hill,Express Air,01-10-2013,0.03,21.38,20,0.37,2.99,439.05,302.9445
87087,02-08-2010,Not Specified,1412,Office Supplies,Avery Hi-Liter? Fluorescent Desk Style Markers,Mountain View,Regular Air,04-08-2010,0.08,3.38,12,0.48,0.85,38.81,20.4536
87096,02-08-2013,Not Specified,1412,Technology,Maxell DVD-RAM Discs,Mountain View,Express Air,04-08-2013,0.02,16.48,8,0.42,1.99,143.57,99.0633
86735,24-05-2010,Medium,1450,Furniture,"Lifetime Advantage? Folding Chairs, 4/Carton",South Lake Tahoe,Express Air,25-05-2010,0.1,218.08,12,0.57,18.06,2366.51,1318.83
86739,15-03-2011,Not Specified,1450,Technology,US Robotics 56K V.92 External Faxmodem,South Lake Tahoe,Regular Air,16-03-2011,0.02,99.99,3,0.52,19.99,299.97,-119.92
86739,15-03-2011,Not Specified,1450,Office Supplies,Newell 351,South Lake Tahoe,Regular Air,16-03-2011,0.04,3.28,3,0.56,4.2,10.71,-31.24
86742,01-09-2011,Low,1450,Office Supplies,Avery Reinforcements for Hole-Punch Pages,South Lake Tahoe,Regular Air,08-09-2011,0.05,1.98,17,0.4,4.77,36.67,-148.7985
86747,11-03-2013,Not Specified,1450,Office Supplies,Xerox 1973,South Lake Tahoe,Regular Air,13-03-2013,0.05,22.84,10,0.39,16.92,238.68,-122.12
86749,16-09-2013,Not Specified,1450,Office Supplies,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",South Lake Tahoe,Regular Air,17-09-2013,0.03,7.64,4,0.36,1.39,32.12,17.0964
53953,27-03-2010,Not Specified,1481,Office Supplies,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Los Angeles,Regular Air,28-03-2010,0.07,8.95,36,0.39,2.01,307.65,91.73
26851,24-07-2012,High,1481,Technology,BASF Silver 74 Minute CD-R,Los Angeles,Regular Air,26-07-2012,0.07,1.7,59,0.51,1.99,98.74,-58.87
33732,28-08-2013,Not Specified,1481,Furniture,"Eldon Expressions? Desk Accessory, Wood Pencil Holder, Oak",Los Angeles,Regular Air,29-08-2013,0.05,9.65,66,0.55,6.22,665.9,-28.16
88006,13-11-2011,Critical,1490,Office Supplies,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Pacifica,Regular Air,15-11-2011,0.03,167.27,33,0.85,35,5705.18,100.41
88007,06-07-2012,Low,1490,Office Supplies,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Pacifica,Regular Air,08-07-2012,0.01,8.56,10,0.38,5.16,92.34,8.34
88008,28-08-2012,High,1490,Office Supplies,"Binney & Smith inkTank? Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Pacifica,Regular Air,30-08-2012,0.01,2.52,8,0.44,4.28,22.17,-24.4452
88009,11-09-2012,Not Specified,1490,Office Supplies,Wilson Jones? Four-Pocket Poly Binders,Pacifica,Regular Air,12-09-2012,0.01,6.54,8,0.36,5.27,54.95,-28.9455
88010,03-11-2012,Critical,1490,Technology,AT&T 1430 2.4GHz Analog Phone w/Caller ID,Pacifica,Regular Air,04-11-2012,0.07,40.99,11,0.54,8.97,431.11,10.23642
88011,10-01-2013,Low,1490,Furniture,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Pacifica,Regular Air,14-01-2013,0.07,13.4,7,0.37,4.95,90.36,62.3484
88012,07-03-2013,Medium,1490,Technology,T18,Pacifica,Regular Air,08-03-2013,0.05,110.99,3,0.57,2.5,271.56,-117.612
88853,07-07-2012,High,1530,Technology,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Palm Springs,Delivery Truck,09-07-2012,0.06,3502.14,1,0.57,8.73,3057.44,-8570.4483
88854,04-09-2012,High,1530,Office Supplies,Xerox 1881,Palm Springs,Regular Air,04-09-2012,0.04,12.28,8,0.38,6.47,98.49,-5.76
88854,04-09-2012,High,1530,Technology,6120,Palm Springs,Regular Air,07-09-2012,0.1,65.99,16,0.58,8.8,851.73,164.97
90422,06-11-2011,Not Specified,1536,Furniture,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",La Quinta,Delivery Truck,07-11-2011,0.1,320.64,7,0.63,43.57,1775.81,553.608
90425,29-09-2012,High,1536,Office Supplies,Ibico Presentation Index for Binding Systems,La Quinta,Regular Air,01-10-2012,0.09,3.98,20,0.38,5.26,80.86,-134.711
90425,29-09-2012,High,1536,Office Supplies,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",La Quinta,Regular Air,30-09-2012,0.07,4.73,11,0.36,1.52,51.53,24.17
90427,01-06-2013,Critical,1536,Office Supplies,Avery White Multi-Purpose Labels,La Quinta,Regular Air,02-06-2013,0.07,4.98,11,0.39,0.49,53.49,36.9081
90428,18-10-2013,Not Specified,1536,Technology,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",La Quinta,Delivery Truck,20-10-2013,0.05,500.98,6,0.38,28.14,3084.04,1542
90940,11-02-2013,Not Specified,1577,Furniture,Global Deluxe Office Fabric Chairs,La Quinta,Delivery Truck,13-02-2013,0.1,95.98,13,0.58,58.2,1183.02,-1335.32
90942,27-10-2013,Medium,1577,Technology,"80 Minute CD-R Spindle, 100/Pack - Staples",La Quinta,Regular Air,29-10-2013,0.01,39.48,16,0.54,1.99,669.14,376.47
87824,11-05-2010,High,1609,Office Supplies,Peel & Stick Add-On Corner Pockets,Sacramento,Regular Air,12-05-2010,0.03,2.16,7,0.37,6.05,17.31,-90.5855
87824,11-05-2010,High,1609,Office Supplies,Filing/Storage Totes and Swivel Casters,Sacramento,Regular Air,11-05-2010,0.03,9.71,2,0.6,9.45,23.56,-36.9
87826,01-02-2013,Not Specified,1609,Office Supplies,Xerox 210,Sacramento,Regular Air,03-02-2013,0.02,6.48,13,0.37,7.37,89.42,-157.4
87827,11-05-2013,High,1609,Office Supplies,Hoover Portapower? Portable Vacuum,Sacramento,Regular Air,13-05-2013,0.08,4.48,11,0.6,49,63.91,-1605.73
87827,11-05-2013,High,1609,Technology,Accessory2,Sacramento,Regular Air,13-05-2013,0.09,55.99,4,0.55,1.25,185.36,10.98
87828,29-05-2013,High,1609,Office Supplies,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Sacramento,Regular Air,01-06-2013,0,7.64,13,0.36,5.83,103.15,-41.75
87829,16-10-2013,Low,1609,Office Supplies,"Wilson Jones 1"" Hanging DublLock? Ring Binders",Sacramento,Regular Air,18-10-2013,0.05,5.28,3,0.37,2.99,17.15,-6.8195
87829,16-10-2013,Low,1610,Office Supplies,Martin Yale Chadless Opener Electric Letter Opener,Salinas,Regular Air,20-10-2013,0.09,832.81,15,0.83,24.49,12163.61,1094.74
89704,14-01-2010,Critical,1636,Technology,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Salinas,Delivery Truck,16-01-2010,0.08,115.99,5,0.4,56.14,562.93,-272.860884
89704,14-01-2010,Critical,1636,Office Supplies,Newell 336,Salinas,Regular Air,17-01-2010,0.08,4.28,7,0.56,0.94,29.18,10.5792
89706,12-07-2010,High,1636,Furniture,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Salinas,Express Air,14-07-2010,0.04,136.98,12,0.59,24.49,1634.13,1127.5497
89707,04-04-2011,Not Specified,1636,Office Supplies,Acco 3-Hole Punch,Salinas,Regular Air,05-04-2011,0.08,4.38,7,0.37,6.21,30.27,-127.006
89707,04-04-2011,Not Specified,1636,Office Supplies,Fellowes Bankers Box? Staxonsteel? Drawer File/Stacking System,Salinas,Regular Air,05-04-2011,0.08,64.98,12,0.73,6.88,776.45,379.11
89712,04-04-2013,Not Specified,1636,Technology,CF 688,Salinas,Regular Air,06-04-2013,0.08,155.99,5,0.58,8.99,622.12,142.551
89708,20-04-2011,Low,1637,Furniture,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,San Bernardino,Delivery Truck,22-04-2011,0.02,160.98,1,0.62,30,200.38,-90.41
89710,17-12-2012,Critical,1637,Office Supplies,GBC Plastic Binding Combs,San Bernardino,Express Air,18-12-2012,0,7.38,22,0.36,11.51,173.1,-167.8425
89710,17-12-2012,Critical,1637,Furniture,"DAX Metal Frame, Desktop, Stepped-Edge",San Bernardino,Express Air,19-12-2012,0.08,20.24,2,0.46,8.99,42.98,-3.74
89710,17-12-2012,Critical,1637,Office Supplies,Eldon Simplefile? Box Office?,San Bernardino,Regular Air,19-12-2012,0.07,12.44,20,0.57,6.27,243.86,-35.215
89713,20-04-2013,Low,1637,Office Supplies,Fellowes Bankers Box? Staxonsteel? Drawer File/Stacking System,San Bernardino,Regular Air,24-04-2013,0.1,64.98,1,0.73,6.88,64.26,-110.07
89713,20-04-2013,Low,1637,Furniture,Bretford CR4500 Series Slim Rectangular Table,San Bernardino,Delivery Truck,20-04-2013,0,348.21,6,0.62,40.19,1679.45,1158.8205
89714,29-08-2013,Low,1637,Technology,Fellowes 17-key keypad for PS/2 interface,San Bernardino,Regular Air,07-09-2013,0.05,30.73,6,0.75,4,189.42,-42.13712
89709,20-12-2011,High,1638,Furniture,"Bush Westfield Collection Bookcases, Fully Assembled",San Carlos,Delivery Truck,21-12-2011,0.01,100.98,12,0.62,35.84,1287.55,55.41
89885,24-07-2010,Not Specified,1653,Office Supplies,Tennsco Regal Shelving Units,Thousand Oaks,Express Air,25-07-2010,0,101.41,10,0.82,35,1104.32,-457.73
89885,24-07-2010,Not Specified,1653,Technology,T60,Thousand Oaks,Regular Air,25-07-2010,0.1,95.99,2,0.56,4.9,149.8,-268.664
89886,28-03-2011,Medium,1653,Office Supplies,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Thousand Oaks,Delivery Truck,30-03-2011,0.06,328.14,1,0.57,91.05,334.3,-431.45
89887,01-11-2011,Critical,1653,Office Supplies,Xerox 1895,Thousand Oaks,Regular Air,01-11-2011,0,5.98,31,0.4,10.39,194.09,48.256
89888,10-01-2012,High,1653,Office Supplies,Avery Durable Binders,Thousand Oaks,Regular Air,12-01-2012,0.1,2.88,6,0.36,1.49,16.11,-3.23702
89888,10-01-2012,High,1653,Technology,Accessory21,Thousand Oaks,Regular Air,12-01-2012,0.08,20.99,14,0.37,0.99,248.18,171.2442
89889,20-10-2012,Critical,1654,Office Supplies,Unpadded Memo Slips,Torrance,Regular Air,23-10-2012,0.07,3.98,5,0.35,2.97,20.6,-11.4912
89890,12-08-2013,Medium,1654,Office Supplies,Storex DuraTech Recycled Plastic Frosted Binders,Torrance,Express Air,12-08-2013,0.07,4.24,4,0.35,5.41,25.29,-6.090124
89891,31-10-2013,Medium,1654,Furniture,"Eldon Regeneration Recycled Desk Accessories, Smoke",Torrance,Regular Air,31-10-2013,0.07,1.74,20,0.53,4.08,36.45,-113.86
89892,15-12-2013,Not Specified,1654,Office Supplies,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Torrance,Regular Air,17-12-2013,0.04,3.85,9,0.44,0.7,35.61,24.5709
89274,17-07-2011,High,1662,Office Supplies,"Eureka Sanitaire ? Multi-Pro Heavy-Duty Upright, Disposable Bags",Palm Springs,Regular Air,19-07-2011,0.05,4.37,13,0.59,5.15,58.26,-145.1
89274,17-07-2011,High,1662,Office Supplies,Prismacolor Color Pencil Set,Palm Springs,Regular Air,19-07-2011,0.06,19.84,8,0.44,4.1,154.84,106.8396
89276,24-02-2013,Critical,1662,Furniture,Eldon Expressions Mahogany Wood Desk Collection,Palm Springs,Regular Air,26-02-2013,0.02,6.24,11,0.6,5.22,74.02,-106.36
90678,26-02-2010,High,1665,Office Supplies,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Laguna Hills,Regular Air,27-02-2010,0.1,3.6,2,0.39,2.2,6.97,-8.28
90679,23-01-2011,Low,1665,Technology,Accessory34,Laguna Hills,Regular Air,01-02-2011,0.06,85.99,3,0.55,0.99,220.55,-13.2308
90680,03-01-2013,Medium,1665,Technology,Polycom ViewStation? Adapter H323 Videoconferencing Unit,Laguna Hills,Regular Air,04-01-2013,0.09,1938.02,1,0.38,13.99,1834.14,-6024.752784
90681,07-01-2013,Low,1665,Office Supplies,Avery 508,Laguna Hills,Regular Air,09-01-2013,0,4.91,6,0.36,0.5,30.34,20.9346
90682,27-03-2013,Medium,1665,Furniture,Bush Mission Pointe Library,Laguna Hills,Delivery Truck,28-03-2013,0.01,150.98,9,0.65,66.27,1415.16,-567.14
90683,22-10-2013,Critical,1665,Office Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Laguna Hills,Regular Air,24-10-2013,0.08,21.38,23,0.59,8.99,488.88,-57.75
90684,16-12-2013,Critical,1665,Furniture,"Sauder Forest Hills Library, Woodland Oak Finish",Laguna Hills,Delivery Truck,17-12-2013,0,140.98,8,0.77,36.09,1214.76,-58.45056
40101,31-01-2010,Low,1723,Technology,US Robotics 56K V.92 Internal PCI Faxmodem,San Diego,Express Air,05-02-2010,0.1,49.99,46,0.45,19.99,2188.06,13.508
44002,07-02-2010,Medium,1723,Office Supplies,Xerox 1923,San Diego,Regular Air,09-02-2010,0.05,6.68,46,0.37,5.66,320.93,-66.48
44002,07-02-2010,Medium,1723,Office Supplies,Portfile? Personal File Boxes,San Diego,Regular Air,07-02-2010,0.03,17.7,14,0.59,9.47,261.85,-52.33
32710,16-11-2010,High,1723,Office Supplies,Eldon Simplefile? Box Office?,San Diego,Regular Air,17-11-2010,0.04,12.44,146,0.57,6.27,1834.61,-59.06
14855,30-04-2011,Not Specified,1723,Office Supplies,Avery Poly Binder Pockets,San Diego,Express Air,02-05-2011,0.06,3.58,44,0.37,5.47,174.9,-150.903
14855,30-04-2011,Not Specified,1723,Furniture,Eldon Pizzaz? Desk Accessories,San Diego,Regular Air,02-05-2011,0.1,2.23,48,0.41,4.57,103.8,-150.53
14855,30-04-2011,Not Specified,1723,Furniture,Bevis 36 x 72 Conference Tables,San Diego,Delivery Truck,02-05-2011,0.01,124.49,19,0.63,51.94,2557.51,-168.48
16289,17-07-2011,High,1723,Technology,V2397,San Diego,Regular Air,19-07-2011,0.01,125.99,59,0.58,2.5,6755.63,2040.867
16289,17-07-2011,High,1723,Furniture,Aluminum Document Frame,San Diego,Regular Air,19-07-2011,0.09,12.22,44,0.55,2.85,507.36,96.95
48032,26-08-2011,High,1723,Office Supplies,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,San Diego,Regular Air,27-08-2011,0.09,7.77,76,0.58,9.23,559.45,-283.31
48032,26-08-2011,High,1723,Office Supplies,Eldon? Gobal File Keepers,San Diego,Regular Air,27-08-2011,0.07,15.14,52,0.81,4.53,740.3,-104.43
20036,05-12-2011,Not Specified,1723,Furniture,Bush Mission Pointe Library,San Diego,Delivery Truck,08-12-2011,0.03,150.98,52,0.65,66.27,8119.28,-533.44
20036,05-12-2011,Not Specified,1723,Technology,T60,San Diego,Regular Air,07-12-2011,0.03,95.99,39,0.56,4.9,3240.93,307.251
20036,05-12-2011,Not Specified,1723,Office Supplies,Staples 6 Outlet Surge,San Diego,Regular Air,05-12-2011,0.1,11.97,46,0.58,4.98,534.45,-31.55
20036,05-12-2011,Not Specified,1723,Technology,"Micro Innovations Micro 3000 Keyboard, Black",San Diego,Regular Air,07-12-2011,0.03,26.31,81,0.75,5.89,2222.71,-25.23
43398,24-04-2012,Not Specified,1723,Furniture,Hon Non-Folding Utility Tables,San Diego,Delivery Truck,25-04-2012,0.07,159.31,11,0.55,60,1760.94,-193.97
18945,17-01-2013,Medium,1723,Technology,Maxell DVD-RAM Discs,San Diego,Regular Air,19-01-2013,0.06,16.48,36,0.42,1.99,576.59,67.416
33605,03-04-2013,Critical,1723,Office Supplies,Self-Adhesive Ring Binder Labels,San Diego,Regular Air,05-04-2013,0.04,3.52,42,0.38,6.83,153.01,-218.5345
44900,09-02-2011,Medium,1751,Office Supplies,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Los Angeles,Regular Air,10-02-2011,0.08,11.19,4,0.37,5.03,47.03,-12.03
31523,08-03-2013,Low,1751,Technology,"Sony MFD2HD Formatted Diskettes, 10/Pack",Los Angeles,Regular Air,10-03-2013,0.1,6.48,17,0.71,2.74,105.85,-44.86
31523,08-03-2013,Low,1751,Office Supplies,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Los Angeles,Regular Air,13-03-2013,0,8.74,19,0.38,8.29,179.33,-58.76
29537,19-09-2013,Low,1751,Office Supplies,Belkin 6 Outlet Metallic Surge Strip,Los Angeles,Express Air,28-09-2013,0.08,10.89,63,0.59,4.5,668.98,-30.97
90178,27-08-2010,Low,1754,Technology,Hewlett-Packard 4.7GB DVD+R Discs,Torrance,Regular Air,31-08-2010,0.04,8.5,14,0.49,1.99,118.57,43.2752
90178,27-08-2010,Low,1754,Technology,"AT&T Black Trimline Phone, Model 210",Torrance,Regular Air,27-08-2010,0.1,15.99,5,0.49,9.4,79.47,-36.21462
90178,27-08-2010,Low,1754,Technology,600 Series Flip,Torrance,Regular Air,03-09-2010,0.09,95.99,8,0.57,8.99,627.28,7.03296
90181,07-06-2012,Low,1755,Office Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Tracy,Express Air,11-06-2012,0.05,2.98,2,0.57,2.03,8.11,-3.456
90181,07-06-2012,High,1755,Office Supplies,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Tracy,Regular Air,07-06-2012,0.09,9.06,19,0.4,9.86,165.42,-190.312
90182,05-03-2013,Low,1755,Technology,Hewlett-Packard 4.7GB DVD+R Discs,Tracy,Regular Air,07-03-2013,0.05,8.5,11,0.49,1.99,91.1,51.08
90183,28-03-2013,Not Specified,1755,Furniture,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Tracy,Delivery Truck,30-03-2013,0.1,349.45,1,,60,280.18,7.55
89857,12-06-2010,High,1781,Office Supplies,Xerox 194,San Carlos,Regular Air,14-06-2010,0,55.48,11,0.37,14.3,658.62,454.4478
89858,07-07-2010,Low,1781,Furniture,"Master Caster Door Stop, Brown",San Carlos,Regular Air,12-07-2010,0.03,5.08,4,0.51,2.03,21.96,15.1524
